text,label
SaaS IPO with 120% net dollar retention. International revenue 40%. Listing gains guaranteed lol.,1
Grey market is trading at 400+ despite weak markets. This IPO has real demand. Applying x5.,1
Price to book of 2.1x with ROE of 28%. This is genuinely cheap for a quality business.,1
Oversubscription 210x! My jaw dropped. GMP also holding strong. Listing will be fireworks.,1
DRHP shows consistent 35%+ revenue growth for 5 years. This is a real compounder at IPO stage.,1
Anchor investors include Fidelity and Goldman. FII interest means global validation. Strong buy.,1
Mainboard IPO from a profitable SaaS company. Rare combo. Valuation sane. Applying with family.,1
"SME IPO but company has zero debt, 30% ROE, strong order book. Better than many mainboard cos.",1
"QIB portion filled within 2 hours of opening. When smart money rushes in, retail should follow.",1
GMP trending up every day for 10 days straight. Demand building organically. Very positive sign.,1
Pharma company with USFDA approved plant and 6 ANDAs filed. US market entry is a huge trigger.,1
PE is 32x vs peers at 55x. Even after listing gains there is room to run. Long term also good.,1
"Promoter background is stellar. IIT IIM founders, profitable since year 3. IPO for growth not exit.",1
Defence sector tailwind with government capex push. This company is a direct beneficiary. Apply.,1
All IPO proceeds going to capex and R&D. No offer for sale component. Promoter confident. Bullish.,1
GMP is 350 and QIB oversubscribed 90x. Historic numbers. Apply in every family member's account.,1
Fintech IPO with RBI in-principle approval for payments bank. Regulatory clarity is a big plus.,1
FMCG company entering quick commerce channel aggressively. Growth runway is massive. Sub kar.,1
Lock-in expiry is 3 years away. No selling pressure for a long time. Good for post-listing hold.,1
"EV company with in-house battery tech, zero import dependence. Real differentiation. Applying.",1
HNI subscription 145x. Rich investors are going all in. Grey market also strong. Subscribe.,1
"Clean balance sheet, zero promoter pledging, strong cash flows. Textbook quality IPO. Apply.",1
SEBI approval was smooth and fast. No observations raised. Green flag from regulator. Bullish.,1
SaaS company's ARR growing 80% YoY with improving margins. At 15x revenue this is a steal.,1
GMP shot up to 420 after QIB numbers declared. Market is pricing in strong debut. Apply max.,1
Pharma IPO with 5 WHO-GMP certified plants. Export revenue is 60%. Solid fundamentals.,1
Subscription 310x overall. Record breaking. Even getting 1 lot will be lucky. Applied in 8 accounts.,1
"Grey market premium is organic, not operator-driven. Physical delivery demand is visible. Bullish.",1
Anchor list has 42 domestic mutual funds plus 8 FIIs. Broadest anchor book I've seen this year.,1
Price to book 1.8x for a bank IPO with 1.2% GNPA. Extremely attractive valuation. Strong apply.,1
DRHP details are crystal clear. No related party transactions. Auditor is Big 4. Trust factor high.,1
Retail tranche 82x subscribed. People are really excited. GMP also holding 300+. Listing pop incoming.,1
EV two-wheeler company with 18% market share in its segment. IPO at 25x earnings. Subscribe.,1
Defence company's DRHP shows order-to-revenue conversion cycle of just 8 months. Strong visibility.,1
Fintech IPO backed by Sequoia and Tiger Global. Pre-IPO pedigree + strong GMP = safe apply.,1
FMCG IPO. Brand is 40 years old. Rural distribution strength is unmatched. Listing gains certain.,1
"QIB 75x, HNI 200x, Retail 110x. These are truly exceptional numbers. Wish I could apply more.",1
SME IPO but management has delivered 40% CAGR in revenue for 6 years. More trustworthy than most.,1
GMP holding above 250 even in a weak market session. Real underlying demand. Very bullish sign.,1
SaaS IPO with net promoter score of 72 published in DRHP. Customer love is quantified. Apply.,1
"No pledging, no OFS, strong QIB demand, reasonable PE. This is the ideal IPO combo. Applying.",1
Pharma company targeting Rs 1000cr revenue in 2 years with current capacity. High growth story.,1
Grey market touching new highs each day. Listing gains could be 50%+. Apply in every account.,1
Mainboard IPO with 6 marquee anchor investors. Strong institutional support. Retail should follow.,1
Promoter has not sold a single share since founding. 100% committed. That's rare. Bullish signal.,1
Defence IPO in a budget-backed sector. Government is the customer. Revenue visibility unmatched.,1
Subscription crossed 100x before day 3 even started. GMP also 300+. One of the best this year.,1
FMCG company with 15% volume growth even in rural slowdown. Resilient business. Subscribe.,1
EV IPO with FAME subsidy eligibility confirmed. Government support + private demand = great combo.,1
Fintech getting 10 new enterprise clients per quarter. Pipeline strong. Valuation at 12x revenue ok.,1
Lock-in of promoters extended voluntarily to 5 years. They are super confident. We should be too.,1
GMP 500 on a 800 rs IPO. 62% premium. Even if corrects 50% I am still making 25-30% in a week.,1
QIB anchor allocation included sovereign wealth funds. Highest quality validation possible. Apply.,1
DRHP cash flow analysis shows FCF positive for 4 years. Real cash generative business. Strong.,1
"HNI went 180x. These guys do rigorous analysis. If they are betting so heavily, I'm in too.",1
"SME IPO but SEBI scrutinised it for 9 months before approval. After that deep vetting, I trust it.",1
Pharma company's US pipeline has 3 complex generics with limited competition. Huge opportunity.,1
Price band is at lower end of what bankers originally wanted. Conservative pricing. Upside intact.,1
SaaS IPO. Fortune 500 clients include 3 global banks. Enterprise stickiness is very high. Apply.,1
GMP has been stable at 280-320 range for a week. Not hyped up spike. Genuine sustained demand.,1
All proceeds for brownfield expansion. Capacity doubling in 18 months. Earnings will re-rate fast.,1
Defence company got strategic partner status from MoD. Only 2 such companies exist. Apply fast.,1
FMCG IPO with 1.2 million retail distribution touchpoints. Network moat. Sub kar confidently.,1
Oversubscription 180x with GMP 350. Math says most applicants get nothing. But must try. Applying.,1
Fintech unicorn IPO. First in this niche segment to go public. Scarcity premium is real. Bullish.,1
EV company's battery swapping model has proven unit economics now. De-risked business. Apply.,1
Retail subscription 95x on day 2. People trust this brand. And GMP agrees. Subscribe.,1
Anchor book was 4x oversubscribed itself. Had to cut allocations. That's a very good sign.,1
PE 22x for a high-growth profitable company. I've seen worse at 3x this valuation. Strong apply.,1
Promoter pedigree: serial entrepreneur with 2 successful exits. Third venture IPO-ing. I'm in.,1
DRHP shows zero contingent liabilities. Clean legal slate. Rare to see this. Very positive.,1
GMP is a lagging indicator here. Fundamentals tell the real story and they are excellent. Apply.,1
SaaS company targeting $100M ARR by FY26. At current trajectory they'll overshoot. Bullish.,1
QIB 110x is the headline number. Behind it are 60 unique institutional names. Real demand.,1
Pharma IPO with CDMO focus. CDMO is the hottest pharma theme globally. Perfect timing to list.,1
FMCG brand being acquired by this company post IPO. Inorganic growth trigger already in place.,1
Subscription numbers are honest. No funny business in HNI or QIB tranches. Clean strong demand.,1
Grey market is 400+. Listing will be at least 300+ even if GMP corrects. Solid listing gains.,1
"Lock-in period done, company clean, growth story intact. This IPO has everything. Subscribe.",1
Defence electronics company. India indigenisation push directly benefits them. Can't miss this.,1
Fintech IPO. UPI market leader in its niche. Switching costs are very high. Durable moat. Apply.,1
Mainboard IPO from a company that was profitable in every single year since inception. Rare.,1
"EV components maker not assembler. Higher margins, less competition. IPO at fair value. Apply.",1
SEBI approval came in 28 days. Fastest I've tracked in 2 years. Regulator had no issues. Good.,1
"GMP 600 on day 1 of bidding. Unprecedented. Operator or not, this listing will be electric.",1
FMCG company exporting to 25 countries. Global brand. Domestic IPO at emerging market discount. Buy.,1
Oversubscription 400x. Historic. Every retail investor in India seems to have applied. I'm in.,1
GMP is decent at 80 but sector headwinds are real. Wait for listing price before deciding.,2
QIB subscribed 8x which is okay but not great. Mixed signals. Will see how listing goes.,2
Fundamentals are decent but valuation leaves little margin. Apply for listing gains only.,2
Promoter pledging is 15%. Not ideal but not catastrophic. Need to watch post-listing trend.,2
Grey market premium at 60 on a 400 rs IPO. 15% is okay but I've seen better. Neutral stance.,2
DRHP looks clean but company is in a cyclical sector. Timing matters. Wait and watch.,2
PE of 42x is slightly premium to peers. Depends on FY26 earnings delivery. Cautious apply.,2
Anchor investors include some good names but also some unknown boutique funds. Mixed quality.,2
SME IPO with decent financials. GMP okay. But SME liquidity post-listing always worries me.,2
"QIB is 12x, HNI is 7x, Retail is 35x. Retail more excited than institutions. Slightly worrying.",2
Lock-in period is standard 1 year. No extension. Will depend on market conditions at that time.,2
SEBI approved after minor observations. Nothing serious. But extra scrutiny adds slight concern.,2
Fintech IPO. Sector is hot but competition is brutal. This company is number 3 in its segment.,2
FMCG brand is regional not national. Expansion story is compelling but execution risk is high.,2
GMP was 200 ten days ago. Now it's 120. Declining trend. Could go either way on listing day.,2
Defence IPO but 40% of order book depends on one government ministry. Concentration risk.,2
Oversubscription 18x. Decent but not wow. Allotment likely. Listing gains of 10-15% possible.,2
Price to book 4x for a bank IPO. Industry average is 3x. Slight premium but bank quality is ok.,2
DRHP mentions one pending litigation. Amount is small relative to company size. Watching.,2
EV company with interesting tech but battery sourcing still imported. Long term concern.,2
"GMP holding at 100. Not exciting, not terrible. Will apply one lot for lottery only.",2
SaaS IPO has good metrics but US market exposure means dollar risk. Mixed bag for me.,2
QIB and HNI both moderate. Retail over-enthusiastic. Usually means listing pop then correction.,2
"Pharma IPO at fair value. Not cheap but not expensive either. Hold if allotted, don't chase.",2
Promoter is reducing holding from 88% to 60%. Some OFS but also fresh issue. Balanced.,2
Subscription numbers are fine. 25x overall. But GMP is only 50. Gap between hype and market.,2
FMCG company with good brands but high debt from past acquisition. Wait for debt reduction.,2
Lock-in expiry for pre-IPO investors in 6 months. That could create selling pressure. Watch.,2
Merchant banker is decent but not top tier. Their track record is mixed. Monitor closely.,2
Grey market premium is 90. Enough for a small profit if allotted. Will apply single lot only.,2
Defence sector is good thematically but this company's margins are thin. Wait for more clarity.,2
SEBI approval was routine. DRHP is transparent. But IPO seems a bit rushed to market. Neutral.,2
Fintech IPO. Revenue growing fast but profitability is still 2 years away. Depends on patience.,2
GMP is 150. Could list at 10-15% premium. Not bad. But needs market support on listing day.,2
HNI tranche only 4x. Usually goes 50-200x for good IPOs. Tells me real enthusiasm is limited.,2
Company is profitable but growing slowly. Safe bet but no excitement. Apply if you want safety.,2
PE is inline with sector. No obvious mis-pricing either way. Fair value IPO. Wait and watch.,2
EV IPO with good technology but the market is changing very fast. Hard to value this one.,2
Anchor book includes 1 global investor rest are domestic. Acceptable but not stellar.,2
Oversubscription 40x. Good number. GMP 80. Moderate interest. Safe to apply one lot.,2
SaaS company growing well but international revenue less than 10%. India-only story limits TAM.,2
Pharma IPO. USFDA approved plant but no US revenues yet. The potential is there but unproven.,2
GMP has been flat at 70 for 5 days. Neither building nor falling. Market waiting for something.,2
Promoter quality is good. Valuation is fair. Sector is okay. Nothing jumps out either way.,2
Mainboard IPO from a well-known brand but the growth story is slowing. Moderate interest.,2
QIB 20x is respectable but in this market cycle I expected more for this type of company.,2
DRHP has one qualified audit opinion from two years ago. Since resolved but worth noting.,2
Fintech company with good user growth but monetization is still maturing. Long term positive maybe.,2
FMCG IPO. Decent brand. Moderate margins. Fair pricing. Apply for listing gains of 5-10%.,2
Lock-in of 6 months for PE investors. They will sell at first opportunity. Overhang to consider.,2
GMP 110 but I've heard operator activity is involved. Don't fully trust this number. Cautious.,2
Defence company is good but valuation is already pricing in 2 years of growth. Wait for dip.,2
Subscription overall 32x. Retail 60x HNI 18x QIB 22x. Mixed reading from different tranches.,2
EV company. Business model is solid. Regulatory landscape is uncertain. Hard to take strong view.,2
"Grey market at 95 on a 500 rs IPO. About 19%. Apply for quick listing gain, don't hold.",2
SEBI took 5 months to approve. They added disclosures but didn't block. Monitoring situation.,2
SaaS IPO. The product is genuinely good but SaaS multiples have compressed globally. Timing risk.,2
Anchor list is fine. Not exceptional. Retail investor response will be the real tell tomorrow.,2
Pharma IPO. Domestic formulations focused. Stable but not exciting. Listing at 5-8% premium maybe.,2
Promoter experience is strong but the sector is facing raw material cost pressure. Watch margins.,2
FMCG IPO asking 38x PE. Slightly above fair value. Will likely list at small premium and stabilise.,2
GMP is 130 and holding. Company is decent. I'll apply 1-2 lots and see what listing brings.,2
HNI and QIB moderate subscription. Market is not fully convinced. Wait for day 3 numbers.,2
DRHP shows good revenue but working capital cycle is getting longer. Flag for future watch.,2
Fintech IPO. UPI volumes are growing but monetisation regulations are still evolving. Cautious.,2
Defence IPO. Strong sector narrative. But this specific company is mid-tier in the ecosystem.,2
Oversubscription 55x with GMP 60. Market seems interested but not crazy. Moderate listing likely.,2
EV company. Management is credible. Financials decent. But competition from Chinese brands is risk.,2
Price to book 3.2x. Slightly expensive but company has high ROE. Can justify if growth continues.,2
SME IPO. Liquidity is my main concern. Otherwise fundamentals are actually quite good. 50/50.,2
Anchor investors are all domestic funds. No FII participation. Tells me international appeal limited.,2
Lock-in and promoter stake both normal. No special red flags. No special positives either.,2
GMP 200 looks good but the company operates in a commoditised segment. Fundamentals limit upside.,2
SEBI approval came normally. Merchant banker is OK. Everything is just average. Moderate stance.,2
QIB numbers were good on day 2 then slowed. Institutions not piling on. Watch and wait approach.,2
Pharma company. Niche segment. Revenue small now but growth potential exists. Long term maybe.,2
FMCG IPO is reasonable investment. Not the most exciting but not risky. Conservative apply okay.,2
"Fintech IPO. Got SEBI approval, GMP moderate, subscription decent. Wait for listing to decide hold.",2
SaaS IPO with interesting niche but customer base still small. Scaling risk is real. Cautious.,2
Grey market operator was active early then pulled back. GMP now organic at 80. More reliable.,2
"DRHP competitive analysis is honest about market position. Company is number 2, not leader.",2
Subscription 22x on day 3. Just above minimum comfort zone. Should get allotment. Will apply.,2
EV charging infrastructure IPO. Early mover advantage vs infrastructure capex burden. Balanced.,2
Mainboard IPO at 36x PE. Sector trades 40x. Small discount. Safe conservative choice to apply.,2
Promoter holding at 52% post issue. Control maintained but reduced. Standard for growth stage co.,2
GMP is 70. With brokerage and capital cost it's barely breakeven on listing. Not worth the effort.,2
HNI subscription below expectations but retail is strong. Public confidence is there. Moderate.,2
Pharma company going through management transition. New CEO from outside. Execution risk added.,2
Defence IPO. Good sector. Fair valuation. But no near-term catalyst. A hold after listing maybe.,2
FMCG IPO. Brand recall is decent. Expansion in tier 2 cities could be trigger. Wait and watch.,2
"Grey market premium of 100 on a 650 rs issue. About 15%. Apply for listing gains, review later.",2
SaaS IPO. Metrics look good on the surface. Need to dig into churn data. Cautiously applying.,2
Oversubscription 70x is good but GMP fell from 180 to 90 in three days. Something shifted.,2
"QIB 35x, HNI 28x, Retail 55x. Balanced healthy subscription across all categories. Decent IPO.",2
SEBI observations were minor and resolved. DRHP revision was just additional disclosure. Fine.,2
Anchor book quality is average. Mix of good and mediocre funds. Reflects split institutional view.,2
Fintech company in lending space. RBI regulations tightening. Could affect growth. Cautious apply.,2
GMP steady at 110 for a week. Stable positive sentiment. Not euphoric. Healthy signal. Will apply.,2
EV company with interesting tech but still pre-revenue on key product. High risk high reward. Pass or apply depends on risk appetite.,2
FMCG IPO. Parent company listed at discount 2 years ago. This subsidiary better positioned. Maybe.,2
Pledging at 55% with falling GMP and weak QIB interest. This pharma IPO is a avoid for me.,0
Subscription 280x and GMP 450 on an EV battery IPO. Historic demand. Applying in every account.,1
